Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	9.112939
1	SP GFLOPS	2.523888
1	DP GFLOPS	0.263362
1	x87 GFLOPS	0.0
1	CPI Rate	3.185277
1	Average CPU Frequency	2804677902.512113
1	Total Thread Count	88
0	Effective Physical Core Utilization	74.2% (32.639 out of 44)
1	Effective Logical Core Utilization	37.1% (32.678 out of 88)
0	Memory Bound	77.1
1	Cache Bound	74.8
1	DRAM Bound	7.2
2	DRAM Bandwidth Bound	34.6
1	NUMA: % of Remote Accesses	27.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	168.000000	107.000000	47.176878	0.0
1	DRAM Single-Package, GB/sec	84.000000	63.200000	38.279638	34.6
1	QPI Outgoing, GB/sec	68.000000	35.600000	19.418544	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	7.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.8
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	91.4
1	FP Arith/Mem Rd Instr. Ratio	0.433546
1	FP Arith/Mem Wr Instr. Ratio	1.020871
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/com-Friendster/com-Friendster.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	77857702
1	Collection start time	23:55:57 04/10/2025 UTC
1	Collection stop time	23:56:06 04/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989982
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	84000000000.000000
