Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	0.834720
1	SP GFLOPS	0.119801
1	DP GFLOPS	0.0
1	x87 GFLOPS	0.0
1	CPI Rate	1.456631
1	Average CPU Frequency	2836341692.071322
1	Total Thread Count	28
0	Effective Physical Core Utilization	27.7% (12.204 out of 44)
1	Effective Logical Core Utilization	13.7% (12.094 out of 88)
0	Memory Bound	26.5
1	Cache Bound	39.5
1	DRAM Bound	0.0
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	178.000000	22.800000	6.756756	0.0
1	DRAM Single-Package, GB/sec	89.000000	17.700000	5.918151	0.0
1	QPI Outgoing, GB/sec	68.000000	14.800000	4.408663	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	0.5
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	0.0
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	0.0
2	x87 FLOPs	0.0
2	Non-FP	99.5
1	FP Arith/Mem Rd Instr. Ratio	0.019379
1	FP Arith/Mem Wr Instr. Ratio	0.151511
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/web-Stanford/web-Stanford.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	8413066
1	Collection start time	20:02:10 02/10/2025 UTC
1	Collection stop time	20:02:11 02/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199989964
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	89000000000.000000
